ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
tri-18-1-1,tri-18-1,mmuku,18-1,false,expert,,,,
pem-18-1-1,pem-18-1,mukɨ,18-1,false,expert,,,,
mac-18-1-1,mac-18-1,muku,18-1,false,expert,,,,
kui-18-1-1,kui-18-1,mu,18-1,false,expert,,,,
kar-18-1-1,kar-18-1,ɨmu,18-1,false,expert,,,,
ing-18-1-1,ing-18-1,muku,18-1,false,expert,,,,
ing-18-2-1,ing-18-2,mumu,18-1,false,expert,,,,
car-18-1-1,car-18-1,mugu,18-1,false,expert,,,,
apa-18-1-1,apa-18-1,mũku,18-1,false,expert,,,,
aku-18-1-1,aku-18-1,muumuku,18-1,false,expert,,,,
aku-18-2-1,aku-18-2,mmuku,18-1,false,expert,,,,
tam-18-1-1,tam-18-1,emuru,18-2,false,expert,,,,
kax-18-1-1,kax-18-1,mre,18-2,false,expert,,,,
ing-18-3-1,ing-18-3,mure,18-2,false,expert,,,,
ikp-18-1-1,ikp-18-1,mun,18-2,false,expert,,,,
ikp-18-2-1,ikp-18-2,mre,18-2,false,expert,,,,
ikp-18-3-1,ikp-18-3,mu,18-2,false,expert,,,,
hix-18-1-1,hix-18-1,mu,18-2,false,expert,,,,
bak-18-1-1,bak-18-1,mu,18-2,false,expert,,,,
ara-18-1-1,ara-18-1,mure,18-2,false,expert,,,,
yuk-18-1-1,yuk-18-1,wɨʃɨnɨ,18-3,false,expert,,,,
pan-18-1-1,pan-18-1,wa,18-4,false,expert,,,,
map-18-1-1,map-18-1,ne,18-5,false,expert,,,,
mak-18-1-1,mak-18-1,nne,18-5,false,expert,,,,
wmr-18-1-1,wmr-18-1,nirikɨ,18-6,false,expert,,,,
yab-19-1-1,yab-19-1,moroko,19-1,false,expert,,,,
pem-19-1-1,pem-19-1,moroʔ,19-1,false,expert,,,,
map-19-1-1,map-19-1,moroko,19-1,false,expert,,,,
mac-19-1-1,mac-19-1,moroʔ,19-1,false,expert,,,,
ing-19-1-1,ing-19-1,moroʔ,19-1,false,expert,,,,
tam-19-1-1,tam-19-1,woto,19-2,false,expert,,,,
kar-19-1-1,kar-19-1,woto,19-2,false,expert,,,,
ikp-19-1-1,ikp-19-1,wot,19-2,false,expert,,,,
ara-19-1-1,ara-19-1,wot,19-2,false,expert,,,,
way-19-1-1,way-19-1,ka,19-3,false,expert,,,,
tri-19-1-1,tri-19-1,kana,19-3,false,expert,,,,
pan-19-1-1,pan-19-1,kana,19-3,false,expert,,,,
kui-19-1-1,kui-19-1,kaŋa,19-3,false,expert,,,,
hix-19-1-1,hix-19-1,kana,19-3,false,expert,,,,
bak-19-1-1,bak-19-1,kãrã,19-3,false,expert,,,,
apa-19-1-1,apa-19-1,kana,19-3,false,expert,,,,
aku-19-1-1,aku-19-1,kana,19-3,false,expert,,,,
wai-19-1-1,wai-19-1,ootɨ,19-4,false,expert,,,,
mak-19-1-1,mak-19-1,naʔkwakano,19-5,false,expert,,,,
wmr-19-1-1,wmr-19-1,ʃiba,19-6,false,expert,,,,
yuk-19-1-1,yuk-19-1,poʃe,19-7,false,expert,,,,
car-19-1-1,car-19-1,ikut͡ʃa,19-8,false,expert,,,,
kax-19-1-1,kax-19-1,kutma,19-9,false,expert,,,,
yab-20-1-1,yab-20-1,torono,20-1,false,expert,,,,
wmr-20-1-1,wmr-20-1,tɨrɨnɨ,20-1,false,expert,,,,
way-20-1-1,way-20-1,toropɨtɨ,20-1,false,expert,,,,
wai-20-1-1,wai-20-1,torowo,20-1,false,expert,,,,
tri-20-1-1,tri-20-1,tonoro,20-1,false,expert,,,,
tam-20-1-1,tam-20-1,torono,20-1,false,expert,,,,
pem-20-1-1,pem-20-1,toron,20-1,false,expert,,,,
map-20-1-1,map-20-1,konoro,20-1,false,expert,,,,
mak-20-1-1,mak-20-1,tonoro,20-1,false,expert,,,,
mac-20-1-1,mac-20-1,toron,20-1,false,expert,,,,
kui-20-1-1,kui-20-1,tolo,20-1,false,expert,,,,
kar-20-1-1,kar-20-1,tonoro,20-1,false,expert,,,,
hix-20-1-1,hix-20-1,torono,20-1,false,expert,,,,
car-20-1-1,car-20-1,torono,20-1,false,expert,,,,
aku-20-1-1,aku-20-1,tonoro,20-1,false,expert,,,,
aka-20-1-1,aka-20-1,toron,20-1,false,expert,,,,
ikp-20-1-1,ikp-20-1,talim,20-2,false,expert,,,,
ara-20-1-1,ara-20-1,talem,20-2,false,expert,,,,
pan-20-1-1,pan-20-1,tunko,20-3,false,expert,,,,
yuk-20-1-1,yuk-20-1,peʃa,20-4,false,expert,,,,
bak-20-1-1,bak-20-1,konopio,20-5,false,expert,,,,
apa-20-1-1,apa-20-1,karau,20-6,false,expert,,,,
kax-20-1-1,kax-20-1,tomu,20-7,false,expert,,,,
way-21-1-1,way-21-1,kaikui,21-1,false,expert,,,,
tri-21-1-1,tri-21-1,kaikui,21-1,false,expert,,,,
pem-21-1-1,pem-21-1,kaikuse,21-1,false,expert,,,,
mac-21-1-1,mac-21-1,kaikusi,21-1,false,expert,,,,
kar-21-1-1,kar-21-1,kaikusi,21-1,false,expert,,,,
ing-21-1-1,ing-21-1,kaikusi,21-1,false,expert,,,,
car-21-1-1,car-21-1,kaikut͡ʃi,21-1,false,expert,,,,
apa-21-1-1,apa-21-1,kaikuʃi,21-1,false,expert,,,,
pan-21-1-1,pan-21-1,akərə,21-2,false,expert,,,,
kui-21-1-1,kui-21-1,ekeɣe,21-2,false,expert,,,,
ikp-21-1-1,ikp-21-1,akari,21-2,false,expert,,,,
ara-21-1-1,ara-21-1,wokori,21-2,false,expert,,,,
yab-21-1-1,yab-21-1,weeroro,21-3,false,expert,,,,
tam-21-1-1,tam-21-1,weroro,21-3,false,expert,,,,
map-21-1-1,map-21-1,weeroro,21-3,false,expert,,,,
aku-21-1-1,aku-21-1,wɨrɨ,21-3,false,expert,,,,
kax-21-1-1,kax-21-1,aware,21-4,false,expert,,,,
wai-21-1-1,wai-21-1,kamara,21-5,false,expert,,,,
hix-21-1-1,hix-21-1,kamara,21-5,false,expert,,,,
mak-21-1-1,mak-21-1,maro,21-6,false,expert,,,,
bak-21-1-1,bak-21-1,udodo,21-7,false,expert,,,,
yuk-21-1-1,yuk-21-1,eʃo,21-8,false,expert,,,,
wmr-21-1-1,wmr-21-1,naminja,21-9,false,expert,,,,
yuk-22-1-1,yuk-22-1,waja,22-1,false,expert,,,,
wmr-22-1-1,wmr-22-1,wɨmɨ,22-1,false,expert,,,,
way-22-1-1,way-22-1,əjamo,22-1,false,expert,,,,
wai-22-1-1,wai-22-1,ojomo,22-1,false,expert,,,,
tri-22-1-1,tri-22-1,jamɨ,22-1,false,expert,,,,
pem-22-1-1,pem-22-1,ajan,22-1,false,expert,,,,
pan-22-1-1,pan-22-1,ajamə,22-1,false,expert,,,,
mak-22-1-1,mak-22-1,ramə,22-1,false,expert,,,,
mac-22-1-1,mac-22-1,ajan,22-1,false,expert,,,,
kax-22-1-1,kax-22-1,jomɨ,22-1,false,expert,,,,
kar-22-1-1,kar-22-1,omɨ,22-1,false,expert,,,,
ing-22-1-1,ing-22-1,aran,22-1,false,expert,,,,
ikp-22-1-1,ikp-22-1,ajam,22-1,false,expert,,,,
hix-22-1-1,hix-22-1,ajamo,22-1,false,expert,,,,
bak-22-1-1,bak-22-1,emɨ,22-1,false,expert,,,,
ara-22-1-1,ara-22-1,amɨ,22-1,false,expert,,,,
apa-22-1-1,apa-22-1,azamo,22-1,false,expert,,,,
kui-22-1-1,kui-22-1,ãĩ,22-2,false,expert,,,,
yab-22-1-1,yab-22-1,kajamə,22-3,false,expert,,,,
map-22-1-1,map-22-1,kaamɨ,22-3,false,expert,,,,
car-22-1-1,car-22-1,jahamɨ,22-4,false,expert,,,,
yab-23-1-1,yab-23-1,jəəje,23-1,false,expert,,,,
tam-23-1-1,tam-23-1,jeje,23-1,false,expert,,,,
pem-23-1-1,pem-23-1,jəi,23-1,false,expert,,,,
pan-23-1-1,pan-23-1,aje,23-1,false,expert,,,,
map-23-1-1,map-23-1,jəhe,23-1,false,expert,,,,
mak-23-1-1,mak-23-1,ree,23-1,false,expert,,,,
mac-23-1-1,mac-23-1,jei,23-1,false,expert,,,,
kui-23-1-1,kui-23-1,i,23-1,false,expert,,,,
ing-23-1-1,ing-23-1,jɨi,23-1,false,expert,,,,
ikp-23-1-1,ikp-23-1,jaj,23-1,false,expert,,,,
bak-23-1-1,bak-23-1,e,23-1,false,expert,,,,
ara-23-1-1,ara-23-1,jei,23-1,false,expert,,,,
yuk-23-1-1,yuk-23-1,we,23-2,false,expert,,,,
wmr-23-1-1,wmr-23-1,wiwe,23-2,false,expert,,,,
wai-23-1-1,wai-23-1,weewe,23-2,false,expert,,,,
tri-23-1-1,tri-23-1,wewe,23-2,false,expert,,,,
kax-23-1-1,kax-23-1,wewe,23-2,false,expert,,,,
kar-23-1-1,kar-23-1,wewe,23-2,false,expert,,,,
hix-23-1-1,hix-23-1,wewe,23-2,false,expert,,,,
car-23-1-1,car-23-1,wewe,23-2,false,expert,,,,
apa-23-1-1,apa-23-1,wewe,23-2,false,expert,,,,
aku-23-1-1,aku-23-1,wewe,23-2,false,expert,,,,
way-23-1-1,way-23-1,epɨ,23-3,false,expert,,,,
yab-24-1-1,yab-24-1,jahpə,24-1,false,expert,,,,
wai-24-1-1,wai-24-1,jathɨrɨ,24-1,false,expert,,,,
tam-24-1-1,tam-24-1,atpe,24-1,false,expert,,,,
pan-24-1-1,pan-24-1,jahpə,24-1,false,expert,,,,
map-24-1-1,map-24-1,jaʔpə,24-1,false,expert,,,,
kui-24-1-1,kui-24-1,aɣɨ,24-2,false,expert,,,,
ikp-24-1-1,ikp-24-1,alɨ,24-2,false,expert,,,,
pem-24-1-1,pem-24-1,enaʔpə,24-3,false,expert,,,,
mac-24-1-1,mac-24-1,enaʔpɨ,24-3,false,expert,,,,
kax-24-1-1,kax-24-1,enatpɨrɨ,24-3,false,expert,,,,
hix-24-1-1,hix-24-1,natho,24-3,false,expert,,,,
yuk-24-1-1,yuk-24-1,opɨrɨ,24-4,false,expert,,,,
kar-24-1-1,kar-24-1,opɨ,24-4,false,expert,,,,
bak-24-1-1,bak-24-1,ewɨ,24-4,false,expert,,,,
way-24-1-1,way-24-1,eputpɨɨ,24-5,false,expert,,,,
tri-24-1-1,tri-24-1,putupə,24-5,false,expert,,,,
mak-24-1-1,mak-24-1,t͡ʃəəhuʔhə,24-5,false,expert,,,,
apa-24-1-1,apa-24-1,puʔtu,24-5,false,expert,,,,
ing-24-1-1,ing-24-1,eperu,24-6,false,expert,,,,
wmr-24-1-1,wmr-24-1,ba,24-7,false,expert,,,,
ara-24-1-1,ara-24-1,itpɨn,24-8,false,expert,,,,
car-24-1-1,car-24-1,tɨrɨemɨ,24-9,false,expert,,,,
wmr-25-1-1,wmr-25-1,ja,25-1,false,expert,,,,
way-25-1-1,way-25-1,are,25-1,false,expert,,,,
wai-25-1-1,wai-25-1,jaarɨ,25-1,false,expert,,,,
tri-25-1-1,tri-25-1,arɨ,25-1,false,expert,,,,
tam-25-1-1,tam-25-1,are,25-1,false,expert,,,,
pem-25-1-1,pem-25-1,jare,25-1,false,expert,,,,
pan-25-1-1,pan-25-1,tjan,25-1,false,expert,,,,
map-25-1-1,map-25-1,jaari,25-1,false,expert,,,,
mak-25-1-1,mak-25-1,jarɨ,25-1,false,expert,,,,
mac-25-1-1,mac-25-1,jare,25-1,false,expert,,,,
kui-25-1-1,kui-25-1,aɣɨ,25-1,false,expert,,,,
kar-25-1-1,kar-25-1,arɨ,25-1,false,expert,,,,
hix-25-1-1,hix-25-1,arɨ,25-1,false,expert,,,,
bak-25-1-1,bak-25-1,arɨ,25-1,false,expert,,,,
ara-25-1-1,ara-25-1,arɨ,25-1,false,expert,,,,
apa-25-1-1,apa-25-1,zarɨ,25-1,false,expert,,,,
aku-25-1-1,aku-25-1,arɨ,25-1,false,expert,,,,
car-25-1-1,car-25-1,wewarɨ,25-2,false,expert,,,,
ikp-25-1-1,ikp-25-1,ampon,25-3,false,expert,,,,
ing-25-1-1,ing-25-1,ajan,25-4,false,expert,,,,
yab-25-1-1,yab-25-1,ettareri,25-5,false,expert,,,,
yuk-25-1-1,yuk-25-1,wet͡ʃare,25-6,false,expert,,,,
kax-25-1-1,kax-25-1,ahesɨ,25-7,false,expert,,,,
yab-26-1-1,yab-26-1,mitti,26-1,false,expert,,,,
way-26-1-1,way-26-1,mit,26-1,false,expert,,,,
wai-26-1-1,wai-26-1,mit͡ʃi,26-1,false,expert,,,,
tri-26-1-1,tri-26-1,mɨ,26-1,false,expert,,,,
tam-26-1-1,tam-26-1,miti,26-1,false,expert,,,,
pan-26-1-1,pan-26-1,miʔ,26-1,false,expert,,,,
map-26-1-1,map-26-1,miti,26-1,false,expert,,,,
mak-26-1-1,mak-26-1,mit͡ʃɨ,26-1,false,expert,,,,
kui-26-1-1,kui-26-1,ĩĩ,26-1,false,expert,,,,
kax-26-1-1,kax-26-1,imitɨ,26-1,false,expert,,,,
kar-26-1-1,kar-26-1,mi,26-1,false,expert,,,,
ikp-26-1-1,ikp-26-1,mirɨ,26-1,false,expert,,,,
car-26-1-1,car-26-1,imitɨ,26-1,false,expert,,,,
bak-26-1-1,bak-26-1,wĩdɨ,26-1,false,expert,,,,
apa-26-1-1,apa-26-1,miʔtɨ,26-1,false,expert,,,,
aku-26-1-1,aku-26-1,mɨtɨ,26-1,false,expert,,,,
pem-26-1-1,pem-26-1,kara,26-2,false,expert,,,,
mac-26-1-1,mac-26-1,kara,26-2,false,expert,,,,
ing-26-1-1,ing-26-1,kara,26-2,false,expert,,,,
hix-26-1-1,hix-26-1,mʃa,26-3,false,expert,,,,
wmr-26-1-1,wmr-26-1,wewi nit͡ʃi,26-4,false,expert,,,,
yuk-26-1-1,yuk-26-1,eʃe,26-5,false,expert,,,,
ara-26-1-1,ara-26-1,ɨpɨ,26-6,false,expert,,,,
yab-28-1-1,yab-28-1,pihpə,28-1,false,expert,,,,
wmr-28-1-1,wmr-28-1,biʃi,28-1,false,expert,,,,
way-28-1-1,way-28-1,pitpə,28-1,false,expert,,,,
wai-28-1-1,wai-28-1,ɸit͡ʃho,28-1,false,expert,,,,
tri-28-1-1,tri-28-1,pihpə,28-1,false,expert,,,,
tam-28-1-1,tam-28-1,pitpe,28-1,false,expert,,,,
pem-28-1-1,pem-28-1,piʔpə,28-1,false,expert,,,,
pan-28-1-1,pan-28-1,pihpə,28-1,false,expert,,,,
map-28-1-1,map-28-1,piʔpə,28-1,false,expert,,,,
mak-28-1-1,mak-28-1,hiʔhə,28-1,false,expert,,,,
mac-28-1-1,mac-28-1,piʔpɨ,28-1,false,expert,,,,
kui-28-1-1,kui-28-1,hiɟo,28-1,false,expert,,,,
kax-28-1-1,kax-28-1,hi,28-1,false,expert,,,,
kar-28-1-1,kar-28-1,piʔpo,28-1,false,expert,,,,
ing-28-1-1,ing-28-1,piʔpɨ,28-1,false,expert,,,,
hix-28-1-1,hix-28-1,hut͡ʃhu,28-1,false,expert,,,,
car-28-1-1,car-28-1,hitihə,28-1,false,expert,,,,
apa-28-1-1,apa-28-1,piʔpo,28-1,false,expert,,,,
aku-28-1-1,aku-28-1,pihpə,28-1,false,expert,,,,
ikp-28-1-1,ikp-28-1,pitu,28-2,false,expert,,,,
bak-28-1-1,bak-28-1,tubɨ,28-2,false,expert,,,,
ara-28-1-1,ara-28-1,epi,28-3,false,expert,,,,
yuk-28-1-1,yuk-28-1,eʃ,28-4,false,expert,,,,
yuk-29-1-1,yuk-29-1,pu,29-1,false,expert,,,,
yab-29-1-1,yab-29-1,puunuhpə,29-1,false,expert,,,,
wmr-29-1-1,wmr-29-1,pɨnɨ,29-1,false,expert,,,,
way-29-1-1,way-29-1,punu,29-1,false,expert,,,,
wai-29-1-1,wai-29-1,ɸun,29-1,false,expert,,,,
tri-29-1-1,tri-29-1,pun,29-1,false,expert,,,,
tam-29-1-1,tam-29-1,punu,29-1,false,expert,,,,
pem-29-1-1,pem-29-1,pun,29-1,false,expert,,,,
pan-29-1-1,pan-29-1,puʔ,29-1,false,expert,,,,
map-29-1-1,map-29-1,punu,29-1,false,expert,,,,
mak-29-1-1,mak-29-1,hunu,29-1,false,expert,,,,
mac-29-1-1,mac-29-1,pun,29-1,false,expert,,,,
kui-29-1-1,kui-29-1,huŋu,29-1,false,expert,,,,
kax-29-1-1,kax-29-1,hunu,29-1,false,expert,,,,
kar-29-1-1,kar-29-1,pun,29-1,false,expert,,,,
ing-29-1-1,ing-29-1,pun,29-1,false,expert,,,,
ikp-29-1-1,ikp-29-1,mnu,29-1,false,expert,,,,
hix-29-1-1,hix-29-1,hun,29-1,false,expert,,,,
car-29-1-1,car-29-1,bunu,29-1,false,expert,,,,
bak-29-1-1,bak-29-1,ũrũ,29-1,false,expert,,,,
ara-29-1-1,ara-29-1,munu,29-1,false,expert,,,,
apa-29-1-1,apa-29-1,pu,29-1,false,expert,,,,
aku-29-1-1,aku-29-1,puunu,29-1,false,expert,,,,
yuk-30-1-1,yuk-30-1,muru,30-1,false,expert,,,,
wmr-30-1-1,wmr-30-1,mɨnɨ,30-1,false,expert,,,,
way-30-1-1,way-30-1,mɨwu,30-1,false,expert,,,,
tri-30-1-1,tri-30-1,munu,30-1,false,expert,,,,
pem-30-1-1,pem-30-1,mun,30-1,false,expert,,,,
mak-30-1-1,mak-30-1,munu,30-1,false,expert,,,,
mac-30-1-1,mac-30-1,mɨnɨ,30-1,false,expert,,,,
kui-30-1-1,kui-30-1,uŋu,30-1,false,expert,,,,
kar-30-1-1,kar-30-1,mɨnu,30-1,false,expert,,,,
ing-30-1-1,ing-30-1,mɨn,30-1,false,expert,,,,
ikp-30-1-1,ikp-30-1,mɨŋ,30-1,false,expert,,,,
car-30-1-1,car-30-1,muɲu,30-1,false,expert,,,,
bak-30-1-1,bak-30-1,unu,30-1,false,expert,,,,
ara-30-1-1,ara-30-1,mɨŋɨ,30-1,false,expert,,,,
apa-30-1-1,apa-30-1,munu,30-1,false,expert,,,,
yab-30-1-1,yab-30-1,meesuku,30-2,false,expert,,,,
wai-30-1-1,wai-30-1,kamʃuku,30-2,false,expert,,,,
tam-30-1-1,tam-30-1,mit͡ʃuku,30-2,false,expert,,,,
pan-30-1-1,pan-30-1,met͡ʃuʔ,30-2,false,expert,,,,
map-30-1-1,map-30-1,misukuru,30-2,false,expert,,,,
kax-30-1-1,kax-30-1,kami,30-2,false,expert,,,,
hix-30-1-1,hix-30-1,kamsuku,30-2,false,expert,,,,
aku-30-1-1,aku-30-1,apiru,30-3,false,expert,,,,
yuk-31-1-1,yuk-31-1,jopo,31-1,false,expert,,,,
yab-31-1-1,yab-31-1,jəspə,31-1,false,expert,,,,
wmr-31-1-1,wmr-31-1,jɨhɨ,31-1,false,expert,,,,
way-31-1-1,way-31-1,jetpə,31-1,false,expert,,,,
wai-31-1-1,wai-31-1,jot͡ʃho,31-1,false,expert,,,,
tri-31-1-1,tri-31-1,jetɨpə,31-1,false,expert,,,,
tam-31-1-1,tam-31-1,jetpe,31-1,false,expert,,,,
pem-31-1-1,pem-31-1,jeʔpə,31-1,false,expert,,,,
pan-31-1-1,pan-31-1,jehpə,31-1,false,expert,,,,
map-31-1-1,map-31-1,jəʔpə,31-1,false,expert,,,,
mak-31-1-1,mak-31-1,jeeʔhə,31-1,false,expert,,,,
mac-31-1-1,mac-31-1,jeʔpɨ,31-1,false,expert,,,,
kui-31-1-1,kui-31-1,ipɨɣɨ,31-1,false,expert,,,,
kax-31-1-1,kax-31-1,jot͡ʃpɨ,31-1,false,expert,,,,
kar-31-1-1,kar-31-1,jeʔpo,31-1,false,expert,,,,
ing-31-1-1,ing-31-1,əʔpɨ,31-1,false,expert,,,,
ikp-31-1-1,ikp-31-1,itpɨn,31-1,false,expert,,,,
hix-31-1-1,hix-31-1,jot͡ʃho,31-1,false,expert,,,,
car-31-1-1,car-31-1,ijetihɨ,31-1,false,expert,,,,
bak-31-1-1,bak-31-1,ibɨrɨ,31-1,false,expert,,,,
ara-31-1-1,ara-31-1,itpɨ,31-1,false,expert,,,,
apa-31-1-1,apa-31-1,zeʔpo,31-1,false,expert,,,,
aku-31-1-1,aku-31-1,jeʔpə,31-1,false,expert,,,,
yab-33-1-1,yab-33-1,ihmoi,33-1,false,expert,,,,
wmr-33-1-1,wmr-33-1,bi,33-1,false,expert,,,,
way-33-1-1,way-33-1,ihmo,33-1,false,expert,,,,
wai-33-1-1,wai-33-1,ɸume,33-1,false,expert,,,,
wai-33-2-1,wai-33-2,ɸme,33-1,false,expert,,,,
wai-33-3-1,wai-33-3,hme,33-1,false,expert,,,,
tri-33-1-1,tri-33-1,iimo,33-1,false,expert,,,,
tam-33-1-1,tam-33-1,ʔmoi,33-1,false,expert,,,,
pem-33-1-1,pem-33-1,pomoi,33-1,false,expert,,,,
pan-33-1-1,pan-33-1,uʔmoe,33-1,false,expert,,,,
map-33-1-1,map-33-1,iʔmei,33-1,false,expert,,,,
mak-33-1-1,mak-33-1,iʔmoi,33-1,false,expert,,,,
mac-33-1-1,mac-33-1,pɨmoi,33-1,false,expert,,,,
kui-33-1-1,kui-33-1,hũĩ,33-1,false,expert,,,,
kax-33-1-1,kax-33-1,ʔmo,33-1,false,expert,,,,
kar-33-1-1,kar-33-1,ɨʔmo,33-1,false,expert,,,,
ing-33-1-1,ing-33-1,pɨmoi,33-1,false,expert,,,,
ing-33-2-1,ing-33-2,ʔmoi,33-1,false,expert,,,,
ikp-33-1-1,ikp-33-1,mu,33-1,false,expert,,,,
hix-33-1-1,hix-33-1,ɨhme,33-1,false,expert,,,,
car-33-1-1,car-33-1,imo,33-1,false,expert,,,,
bak-33-1-1,bak-33-1,õrũ,33-1,false,expert,,,,
ara-33-1-1,ara-33-1,mu,33-1,false,expert,,,,
apa-33-1-1,apa-33-1,iʔmo,33-1,false,expert,,,,
aku-33-1-1,aku-33-1,iʔmo,33-1,false,expert,,,,
yuk-33-1-1,yuk-33-1,nɨpɨ,33-2,false,expert,,,,
yuk-32-1-1,yuk-32-1,kaka,32-1,false,expert,,,,
wmr-32-1-1,wmr-32-1,kijatɨ,32-1,false,expert,,,,
way-32-1-1,way-32-1,katɨ,32-1,false,expert,,,,
wai-32-1-1,wai-32-1,katɨ,32-1,false,expert,,,,
tri-32-1-1,tri-32-1,katɨ,32-1,false,expert,,,,
tam-32-1-1,tam-32-1,kati,32-1,false,expert,,,,
pan-32-1-1,pan-32-1,kaʔ,32-1,false,expert,,,,
mak-32-1-1,mak-32-1,katɨ,32-1,false,expert,,,,
kui-32-1-1,kui-32-1,katɨ,32-1,false,expert,,,,
kar-32-1-1,kar-32-1,katɨ,32-1,false,expert,,,,
ikp-32-1-1,ikp-32-1,gat,32-1,false,expert,,,,
hix-32-1-1,hix-32-1,katɨ,32-1,false,expert,,,,
car-32-1-1,car-32-1,ikatɨ,32-1,false,expert,,,,
bak-32-1-1,bak-32-1,gadɨ,32-1,false,expert,,,,
ara-32-1-1,ara-32-1,gat,32-1,false,expert,,,,
pem-32-1-1,pem-32-1,kasek,32-1,false,expert,,,,
mac-32-1-1,mac-32-1,kaiwan,32-2,false,expert,,,,
ing-32-1-1,ing-32-1,kaiwan,32-2,false,expert,,,,
yab-32-1-1,yab-32-1,kasori,32-3,false,expert,,,,
map-32-1-1,map-32-1,kauri,32-3,false,expert,,,,
apa-32-1-1,apa-32-1,tukasere,32-4,false,expert,,,,
kax-32-1-1,kax-32-1,aho,32-5,false,expert,,,,
yab-34-1-1,yab-34-1,retɨrɨ,34-1,false,expert,,,,
way-34-1-1,way-34-1,retɨ,34-1,false,expert,,,,
wai-34-1-1,wai-34-1,meretɨ,34-1,false,expert,,,,
tri-34-1-1,tri-34-1,retɨ,34-1,false,expert,,,,
pem-34-1-1,pem-34-1,retɨ,34-1,false,expert,,,,
map-34-1-1,map-34-1,reʔtirɨ,34-1,false,expert,,,,
mak-34-1-1,mak-34-1,reetai,34-1,false,expert,,,,
mac-34-1-1,mac-34-1,rettɨ,34-1,false,expert,,,,
kar-34-1-1,kar-34-1,remetɨ,34-1,false,expert,,,,
apa-34-1-1,apa-34-1,retɨ,34-1,false,expert,,,,
aka-34-1-1,aka-34-1,retɨ,34-1,false,expert,,,,
ikp-34-1-1,ikp-34-1,iwomtam,34-2,false,expert,,,,
hix-34-1-1,hix-34-1,waʃuru,34-3,false,expert,,,,
wmr-34-1-1,wmr-34-1,miteʔe,34-4,false,expert,,,,
pan-34-1-1,pan-34-1,panasɨkɨn,34-5,false,expert,,,,
kui-34-1-1,kui-34-1,ɣikɨɣɨ,34-6,false,expert,,,,
bak-34-1-1,bak-34-1,wə̃ẽkɨ,34-7,false,expert,,,,
yuk-34-1-1,yuk-34-1,jɨtowata,34-8,false,expert,,,,
ara-34-1-1,ara-34-1,rego,34-9,false,expert,,,,
kax-34-1-1,kax-34-1,aretwo,34-10,false,expert,,,,
car-34-1-1,car-34-1,ikat͡ʃori,34-11,false,expert,,,,
yuk-35-1-1,yuk-35-1,awɨkɨ,35-1,false,expert,,,,
tri-35-1-1,tri-35-1,arokɨ,35-1,false,expert,,,,
ikp-35-1-1,ikp-35-1,arog,35-1,false,expert,,,,
car-35-1-1,car-35-1,arikɨhə,35-1,false,expert,,,,
apa-35-1-1,apa-35-1,arokɨ,35-1,false,expert,,,,
aku-35-1-1,aku-35-1,arookɨ,35-1,false,expert,,,,
aku-35-2-1,aku-35-2,orookɨ,35-1,false,expert,,,,
way-35-1-1,way-35-1,watkɨ,35-2,false,expert,,,,
wai-35-1-1,wai-35-1,matkɨ,35-2,false,expert,,,,
pan-35-1-1,pan-35-1,atəkə,35-2,false,expert,,,,
mac-35-1-1,mac-35-1,taukɨ,35-2,false,expert,,,,
kar-35-1-1,kar-35-1,antɨkɨ,35-2,false,expert,,,,
hix-35-1-1,hix-35-1,matkɨ,35-2,false,expert,,,,
ing-35-1-1,ing-35-1,əku,35-3,false,expert,,,,
mak-35-1-1,mak-35-1,haʔroho,35-4,false,expert,,,,
pem-35-1-1,pem-35-1,jareʔnə,35-13,false,expert,,,,
bak-35-1-1,bak-35-1,õwɨ,35-6,false,expert,,,,
kui-35-1-1,kui-35-1,ɣoko,35-7,false,expert,,,,
ara-35-1-1,ara-35-1,awom,35-8,false,expert,,,,
wmr-35-1-1,wmr-35-1,kjamsa,35-9,false,expert,,,,
map-35-1-1,map-35-1,wəkiri,35-10,false,expert,,,,
yab-35-1-1,yab-35-1,kot͡ʃa,35-11,false,expert,,,,
kax-35-1-1,kax-35-1,akina,35-12,false,expert,,,,
yab-36-1-1,yab-36-1,t͡ʃipoti,36-1,false,expert,,,,
wmr-36-1-1,wmr-36-1,sɨhɨ,36-1,false,expert,,,,
way-36-1-1,way-36-1,ihpot,36-1,false,expert,,,,
wai-36-1-1,wai-36-1,hɸo,36-1,false,expert,,,,
wai-36-2-1,wai-36-2,aɸo,36-1,false,expert,,,,
pem-36-1-1,pem-36-1,siʔpok,36-1,false,expert,,,,
pan-36-1-1,pan-36-1,iʔpok,36-1,false,expert,,,,
mak-36-1-1,mak-36-1,iʔhootɨ,36-1,false,expert,,,,
mac-36-1-1,mac-36-1,siʔpo,36-1,false,expert,,,,
kax-36-1-1,kax-36-1,ʔhot͡ʃi,36-1,false,expert,,,,
kar-36-1-1,kar-36-1,ɨpo,36-1,false,expert,,,,
hix-36-1-1,hix-36-1,hpo,36-1,false,expert,,,,
car-36-1-1,car-36-1,hotɨ,36-1,false,expert,,,,
apa-36-1-1,apa-36-1,ʔpotɨ,36-1,false,expert,,,,
aka-36-1-1,aka-36-1,siʔpok,36-1,false,expert,,,,
